word,stem,predicted,correct
yaliyeachilia,ach,ach,True
yaliyoachilia,ach,ach,True
yalipoachilia,ach,ach,True
yakiachilia,ach,ach,True
lililoachilia,ach,ach,True
aliyoachilia,ach,ach,True
liliachilia,ach,ach,True
ninayeachilia,ach,ach,True
nitayeachilia,ach,ach,True
tunayeachilia,ach,ach,True
tutayeachilia,ach,ach,True
unayeachilia,ach,ach,True
utayeachilia,ach,ach,True
mnayeachilia,ach,ach,True
mtayeachilia,ach,ach,True
anayeachilia,ach,ach,True
atayeachilia,ach,ach,True
wanayeachilia,ach,ach,True
watayeachilia,ach,ach,True
achisha,ach,ach,True
niliachisha,ach,ach,True
ninaachisha,ach,ach,True
nimeachisha,ach,ach,True
nitaachisha,ach,ach,True
tuliachisha,ach,ach,True
tunaachisha,ach,ach,True
tumeachisha,ach,ach,True
tutaachisha,ach,ach,True
uliachisha,ach,ach,True
unaachisha,ach,ach,True
umeachisha,ach,ach,True
utaachisha,ach,ach,True
mliachisha,ach,ach,True
mnaachisha,ach,ach,True
mmeachisha,ach,ach,True
mtaachisha,ach,ach,True
aliachisha,ach,ach,True
anaachisha,ach,ach,True
ameachisha,ach,ach,True
ataachisha,ach,ach,True
waliachisha,ach,ach,True
wanaachisha,ach,ach,True
wameachisha,ach,ach,True
wataachisha,ach,ach,True
huachisha,ach,ach,True
kuachisha,ach,ach,True
kumuachisha,ach,ach,True
kuwaachisha,ach,ach,True
ningeachisha,ach,ach,True
ungeachisha,ach,ach,True
angeachisha,ach,ach,True
tungeachisha,ach,ach,True
mngeachisha,ach,ach,True
wangeachisha,ach,ach,True
ningaliachisha,ach,ach,True
ungaliachisha,ach,ach,True
angaliachisha,ach,ach,True
tungaliachisha,ach,ach,True
mngaliachisha,ach,ach,True
wangaliachisha,ach,ach,True
niliyeachisha,ach,ach,True
uliyeachisha,ach,ach,True
aliyeachisha,ach,ach,True
tuliyeachisha,ach,ach,True
mliyeachisha,ach,ach,True
waliyeachisha,ach,ach,True
nilioachisha,ach,ach,True
ulioachisha,ach,ach,True
alioachisha,ach,ach,True
tulioachisha,ach,ach,True
mlioachisha,ach,ach,True
walioachisha,ach,ach,True
nilipoachisha,ach,ach,True
ulipoachisha,ach,ach,True
alipoachisha,ach,ach,True
tulipoachisha,ach,ach,True
mlipoachisha,ach,ach,True
walipoachisha,ach,ach,True
nijapoachisha,ach,ach,True
ujapoachisha,ach,ach,True
ajapoachisha,ach,ach,True
tujapoachisha,ach,ach,True
mjapoachisha,ach,ach,True
wajapoachisha,ach,ach,True
nisipoachisha,ach,ach,True
usipoachisha,ach,ach,True
asipoachisha,ach,ach,True
tusipoachisha,ach,ach,True
msipoachisha,ach,ach,True
wasipoachisha,ach,ach,True
nikiachisha,ach,ach,True
ukiachisha,ach,ach,True
akiachisha,ach,ach,True
tukiachisha,ach,ach,True
mkiachisha,ach,ach,True
niliyaachisha,ach,ach,True
uliyaachisha,ach,ach,True
aliyaachisha,ach,ach,True
tuliyaachisha,ach,ach,True
mliyaachisha,ach,ach,True
waliyaachisha,ach,ach,True
wakiachisha,ach,ach,True
nilichoachisha,ach,ach,True
ulichoachisha,ach,ach,True
alichoachisha,ach,ach,True
tulichoachisha,ach,ach,True
mlichoachisha,ach,ach,True
walichoachisha,ach,ach,True
yalioachisha,ach,ach,True
kilichoachisha,ach,ach,True
zilizoachisha,ach,ach,True
inaachisha,ach,ach,True
itaachisha,ach,ach,True
iliachisha,ach,ach,True
imeachisha,ach,ach,True
ingeachisha,ach,ach,True
ingaliachisha,ach,ach,True
iliyeachisha,ach,ach,True
ilioachisha,ach,ach,True
iliyoachisha,ach,ach,True
ilipoachisha,ach,ach,True
ikiachisha,ach,ach,True
ilichoachisha,ach,ach,True
zinaachisha,ach,ach,True
zitaachisha,ach,ach,True
ziliachisha,ach,ach,True
zimeachisha,ach,ach,True
zingeachisha,ach,ach,True
zingaliachisha,ach,ach,True
ziliyeachisha,ach,ach,True
zilioachisha,ach,ach,True
zilipoachisha,ach,ach,True
zikiachisha,ach,ach,True
yanaachisha,ach,ach,True
yataachisha,ach,ach,True
yaliachisha,ach,ach,True
yameachisha,ach,ach,True
yangeachisha,ach,ach,True
yangaliachisha,ach,ach,True
yaliyeachisha,ach,ach,True
yaliyoachisha,ach,ach,True
yalipoachisha,ach,ach,True
yakiachisha,ach,ach,True
lililoachisha,ach,ach,True
aliyoachisha,ach,ach,True
liliachisha,ach,ach,True
ninayeachisha,ach,ach,True
nitayeachisha,ach,ach,True
tunayeachisha,ach,ach,True
tutayeachisha,ach,ach,True
unayeachisha,ach,ach,True
utayeachisha,ach,ach,True
mnayeachisha,ach,ach,True
mtayeachisha,ach,ach,True
anayeachisha,ach,ach,True
atayeachisha,ach,ach,True
wanayeachisha,ach,ach,True
watayeachisha,ach,ach,True
achwa,ach,ach,True
niliachwa,ach,ach,True
ninaachwa,ach,ach,True
nimeachwa,ach,ach,True
nitaachwa,ach,ach,True
tuliachwa,ach,ach,True
tunaachwa,ach,ach,True
tumeachwa,ach,ach,True
tutaachwa,ach,ach,True
uliachwa,ach,ach,True
unaachwa,ach,ach,True
umeachwa,ach,ach,True
utaachwa,ach,ach,True
mliachwa,ach,ach,True
mnaachwa,ach,ach,True
mmeachwa,ach,ach,True
mtaachwa,ach,ach,True
aliachwa,ach,ach,True
anaachwa,ach,ach,True
ameachwa,ach,ach,True
ataachwa,ach,ach,True
waliachwa,ach,ach,True
wanaachwa,ach,ach,True
wameachwa,ach,ach,True
wataachwa,ach,ach,True
huachwa,ach,ach,True
kuachwa,ach,ach,True
kumuachwa,ach,ach,True
kuwaachwa,ach,ach,True
ningeachwa,ach,ach,True
ungeachwa,ach,ach,True
angeachwa,ach,ach,True
tungeachwa,ach,ach,True
mngeachwa,ach,ach,True
wangeachwa,ach,ach,True
ningaliachwa,ach,ach,True
ungaliachwa,ach,ach,True
angaliachwa,ach,ach,True
tungaliachwa,ach,ach,True
mngaliachwa,ach,ach,True
wangaliachwa,ach,ach,True
niliyeachwa,ach,ach,True
uliyeachwa,ach,ach,True
aliyeachwa,ach,ach,True
tuliyeachwa,ach,ach,True
mliyeachwa,ach,ach,True
waliyeachwa,ach,ach,True
nilioachwa,ach,ach,True
ulioachwa,ach,ach,True
alioachwa,ach,ach,True
tulioachwa,ach,ach,True
mlioachwa,ach,ach,True
walioachwa,ach,ach,True
nilipoachwa,ach,ach,True
ulipoachwa,ach,ach,True
alipoachwa,ach,ach,True
tulipoachwa,ach,ach,True
mlipoachwa,ach,ach,True
walipoachwa,ach,ach,True
nijapoachwa,ach,ach,True
ujapoachwa,ach,ach,True
ajapoachwa,ach,ach,True
tujapoachwa,ach,ach,True
mjapoachwa,ach,ach,True
wajapoachwa,ach,ach,True
nisipoachwa,ach,ach,True
usipoachwa,ach,ach,True
asipoachwa,ach,ach,True
tusipoachwa,ach,ach,True
msipoachwa,ach,ach,True
wasipoachwa,ach,ach,True
nikiachwa,ach,ach,True
ukiachwa,ach,ach,True
akiachwa,ach,ach,True
tukiachwa,ach,ach,True
mkiachwa,ach,ach,True
niliyaachwa,ach,ach,True
uliyaachwa,ach,ach,True
aliyaachwa,ach,ach,True
tuliyaachwa,ach,ach,True
mliyaachwa,ach,ach,True
waliyaachwa,ach,ach,True
wakiachwa,ach,ach,True
nilichoachwa,ach,ach,True
ulichoachwa,ach,ach,True
alichoachwa,ach,ach,True
tulichoachwa,ach,ach,True
mlichoachwa,ach,ach,True
walichoachwa,ach,ach,True
yalioachwa,ach,ach,True
kilichoachwa,ach,ach,True
zilizoachwa,ach,ach,True
inaachwa,ach,ach,True
itaachwa,ach,ach,True
iliachwa,ach,ach,True
imeachwa,ach,ach,True
ingeachwa,ach,ach,True
ingaliachwa,ach,ach,True
iliyeachwa,ach,ach,True
ilioachwa,ach,ach,True
iliyoachwa,ach,ach,True
ilipoachwa,ach,ach,True
ikiachwa,ach,ach,True
ilichoachwa,ach,ach,True
zinaachwa,ach,ach,True
zitaachwa,ach,ach,True
ziliachwa,ach,ach,True
zimeachwa,ach,ach,True
zingeachwa,ach,ach,True
zingaliachwa,ach,ach,True
ziliyeachwa,ach,ach,True
zilioachwa,ach,ach,True
zilipoachwa,ach,ach,True
zikiachwa,ach,ach,True
yanaachwa,ach,ach,True
yataachwa,ach,ach,True
yaliachwa,ach,ach,True
yameachwa,ach,ach,True
yangeachwa,ach,ach,True
yangaliachwa,ach,ach,True
yaliyeachwa,ach,ach,True
yaliyoachwa,ach,ach,True
yalipoachwa,ach,ach,True
yakiachwa,ach,ach,True
lililoachwa,ach,ach,True
aliyoachwa,ach,ach,True
liliachwa,ach,ach,True
ninayeachwa,ach,ach,True
nitayeachwa,ach,ach,True
tunayeachwa,ach,ach,True
tutayeachwa,ach,ach,True
unayeachwa,ach,ach,True
utayeachwa,ach,ach,True
mnayeachwa,ach,ach,True
mtayeachwa,ach,ach,True
anayeachwa,ach,ach,True
atayeachwa,ach,ach,True
wanayeachwa,ach,ach,True
watayeachwa,ach,ach,True
adhibu,adh,adh,True
niliadhibu,adh,adh,True
ninaadhibu,adh,adh,True
nimeadhibu,adh,adh,True
nitaadhibu,adh,adh,True
tuliadhibu,adh,adh,True
tunaadhibu,adh,adh,True
tumeadhibu,adh,adh,True
tutaadhibu,adh,adh,True
uliadhibu,adh,adh,True
unaadhibu,adh,adh,True
umeadhibu,adh,adh,True
utaadhibu,adh,adh,True
mliadhibu,adh,adh,True
mnaadhibu,adh,adh,True
mmeadhibu,adh,adh,True
mtaadhibu,adh,adh,True
aliadhibu,adh,adh,True
anaadhibu,adh,adh,True
ameadhibu,adh,adh,True
ataadhibu,adh,adh,True
waliadhibu,adh,adh,True
wanaadhibu,adh,adh,True
wameadhibu,adh,adh,True
wataadhibu,adh,adh,True
huadhibu,adh,adh,True
kuadhibu,adh,adh,True
kumuadhibu,adh,adh,True
kuwaadhibu,adh,adh,True
ningeadhibu,adh,adh,True
ungeadhibu,adh,adh,True
angeadhibu,adh,adh,True
tungeadhibu,adh,adh,True
mngeadhibu,adh,adh,True
wangeadhibu,adh,adh,True
ningaliadhibu,adh,adh,True
ungaliadhibu,adh,adh,True
angaliadhibu,adh,adh,True
tungaliadhibu,adh,adh,True
mngaliadhibu,adh,adh,True
wangaliadhibu,adh,adh,True
niliyeadhibu,adh,adh,True
uliyeadhibu,adh,adh,True
aliyeadhibu,adh,adh,True
tuliyeadhibu,adh,adh,True
mliyeadhibu,adh,adh,True
waliyeadhibu,adh,adh,True
nilioadhibu,adh,adh,True
ulioadhibu,adh,adh,True
alioadhibu,adh,adh,True
tulioadhibu,adh,adh,True
mlioadhibu,adh,adh,True
walioadhibu,adh,adh,True
nilipoadhibu,adh,adh,True
ulipoadhibu,adh,adh,True
alipoadhibu,adh,adh,True
tulipoadhibu,adh,adh,True
mlipoadhibu,adh,adh,True
walipoadhibu,adh,adh,True
nijapoadhibu,adh,adh,True
ujapoadhibu,adh,adh,True
ajapoadhibu,adh,adh,True
tujapoadhibu,adh,adh,True
mjapoadhibu,adh,adh,True
wajapoadhibu,adh,adh,True
nisipoadhibu,adh,adh,True
usipoadhibu,adh,adh,True
asipoadhibu,adh,adh,True
tusipoadhibu,adh,adh,True
msipoadhibu,adh,adh,True
wasipoadhibu,adh,adh,True
nikiadhibu,adh,adh,True
ukiadhibu,adh,adh,True
akiadhibu,adh,adh,True
tukiadhibu,adh,adh,True
mkiadhibu,adh,adh,True
niliyaadhibu,adh,adh,True
uliyaadhibu,adh,adh,True
aliyaadhibu,adh,adh,True
tuliyaadhibu,adh,adh,True
mliyaadhibu,adh,adh,True
waliyaadhibu,adh,adh,True
wakiadhibu,adh,adh,True
nilichoadhibu,adh,adh,True
ulichoadhibu,adh,adh,True
alichoadhibu,adh,adh,True
tulichoadhibu,adh,adh,True
mlichoadhibu,adh,adh,True
walichoadhibu,adh,adh,True
yalioadhibu,adh,adh,True
kilichoadhibu,adh,adh,True
zilizoadhibu,adh,adh,True
inaadhibu,adh,adh,True
itaadhibu,adh,adh,True
iliadhibu,adh,adh,True
imeadhibu,adh,adh,True
ingeadhibu,adh,adh,True
ingaliadhibu,adh,adh,True
iliyeadhibu,adh,adh,True
ilioadhibu,adh,adh,True
iliyoadhibu,adh,adh,True
ilipoadhibu,adh,adh,True
ikiadhibu,adh,adh,True
ilichoadhibu,adh,adh,True
zinaadhibu,adh,adh,True
zitaadhibu,adh,adh,True
ziliadhibu,adh,adh,True
zimeadhibu,adh,adh,True
zingeadhibu,adh,adh,True
zingaliadhibu,adh,adh,True
ziliyeadhibu,adh,adh,True
zilioadhibu,adh,adh,True
zilipoadhibu,adh,adh,True
zikiadhibu,adh,adh,True
yanaadhibu,adh,adh,True
yataadhibu,adh,adh,True
yaliadhibu,adh,adh,True
yameadhibu,adh,adh,True
yangeadhibu,adh,adh,True
yangaliadhibu,adh,adh,True
yaliyeadhibu,adh,adh,True
yaliyoadhibu,adh,adh,True
yalipoadhibu,adh,adh,True
yakiadhibu,adh,adh,True
lililoadhibu,adh,adh,True
aliyoadhibu,adh,adh,True
liliadhibu,adh,adh,True
ninayeadhibu,adh,adh,True
nitayeadhibu,adh,adh,True
tunayeadhibu,adh,adh,True
tutayeadhibu,adh,adh,True
unayeadhibu,adh,adh,True
utayeadhibu,adh,adh,True
mnayeadhibu,adh,adh,True
mtayeadhibu,adh,adh,True
anayeadhibu,adh,adh,True
atayeadhibu,adh,adh,True
wanayeadhibu,adh,adh,True
watayeadhibu,adh,adh,True
adhinia,adhini,adhin,False
niliadhinia,adhini,adhin,False
ninaadhinia,adhini,adhin,False
nimeadhinia,adhini,adhin,False
nitaadhinia,adhini,adhin,False
tuliadhinia,adhini,adhin,False
tunaadhinia,adhini,adhin,False
tumeadhinia,adhini,adhin,False
tutaadhinia,adhini,adhin,False
uliadhinia,adhini,adhin,False
unaadhinia,adhini,adhin,False
umeadhinia,adhini,adhin,False
utaadhinia,adhini,adhin,False
mliadhinia,adhini,adhin,False
mnaadhinia,adhini,adhin,False
mmeadhinia,adhini,adhin,False
mtaadhinia,adhini,adhin,False
aliadhinia,adhini,adhin,False
anaadhinia,adhini,adhin,False
ameadhinia,adhini,adhin,False
ataadhinia,adhini,adhin,False
waliadhinia,adhini,adhin,False
wanaadhinia,adhini,adhin,False
wameadhinia,adhini,adhin,False
wataadhinia,adhini,adhin,False
huadhinia,adhini,adhin,False
kuadhinia,adhini,adhin,False
kumuadhinia,adhini,adhin,False
kuwaadhinia,adhini,adhin,False
ningeadhinia,adhini,adhin,False
ungeadhinia,adhini,adhin,False
angeadhinia,adhini,adhin,False
tungeadhinia,adhini,adhin,False
mngeadhinia,adhini,adhin,False
wangeadhinia,adhini,adhin,False
ningaliadhinia,adhini,adhin,False
ungaliadhinia,adhini,adhin,False
angaliadhinia,adhini,adhin,False
tungaliadhinia,adhini,adhin,False
mngaliadhinia,adhini,adhin,False
wangaliadhinia,adhini,adhin,False
niliyeadhinia,adhini,adhin,False
uliyeadhinia,adhini,adhin,False
aliyeadhinia,adhini,adhin,False
tuliyeadhinia,adhini,adhin,False
mliyeadhinia,adhini,adhin,False
waliyeadhinia,adhini,adhin,False
nilioadhinia,adhini,adhin,False
ulioadhinia,adhini,adhin,False
alioadhinia,adhini,adhin,False
tulioadhinia,adhini,adhin,False
mlioadhinia,adhini,adhin,False
walioadhinia,adhini,adhin,False
nilipoadhinia,adhini,adhin,False
ulipoadhinia,adhini,adhin,False
alipoadhinia,adhini,adhin,False
tulipoadhinia,adhini,adhin,False
mlipoadhinia,adhini,adhin,False
walipoadhinia,adhini,adhin,False
nijapoadhinia,adhini,adhin,False
ujapoadhinia,adhini,adhin,False
ajapoadhinia,adhini,adhin,False
tujapoadhinia,adhini,adhin,False
mjapoadhinia,adhini,adhin,False
wajapoadhinia,adhini,adhin,False
nisipoadhinia,adhini,adhin,False
usipoadhinia,adhini,adhin,False
asipoadhinia,adhini,adhin,False
tusipoadhinia,adhini,adhin,False
msipoadhinia,adhini,adhin,False
wasipoadhinia,adhini,adhin,False
nikiadhinia,adhini,adhin,False
ukiadhinia,adhini,adhin,False
akiadhinia,adhini,adhin,False
tukiadhinia,adhini,adhin,False
mkiadhinia,adhini,adhin,False
niliyaadhinia,adhini,adhin,False
uliyaadhinia,adhini,adhin,False
aliyaadhinia,adhini,adhin,False
tuliyaadhinia,adhini,adhin,False
mliyaadhinia,adhini,adhin,False
waliyaadhinia,adhini,adhin,False
wakiadhinia,adhini,adhin,False
nilichoadhinia,adhini,adhin,False
ulichoadhinia,adhini,adhin,False
alichoadhinia,adhini,adhin,False
tulichoadhinia,adhini,adhin,False
mlichoadhinia,adhini,adhin,False
walichoadhinia,adhini,adhin,False
yalioadhinia,adhini,adhin,False
kilichoadhinia,adhini,adhin,False
zilizoadhinia,adhini,adhin,False
inaadhinia,adhini,adhin,False
itaadhinia,adhini,adhin,False
iliadhinia,adhini,adhin,False
imeadhinia,adhini,adhin,False
ingeadhinia,adhini,adhin,False
ingaliadhinia,adhini,adhin,False
iliyeadhinia,adhini,adhin,False
ilioadhinia,adhini,adhin,False
iliyoadhinia,adhini,adhin,False
ilipoadhinia,adhini,adhin,False
ikiadhinia,adhini,adhin,False
ilichoadhinia,adhini,adhin,False
zinaadhinia,adhini,adhin,False
zitaadhinia,adhini,adhin,False
ziliadhinia,adhini,adhin,False
zimeadhinia,adhini,adhin,False
zingeadhinia,adhini,adhin,False
zingaliadhinia,adhini,adhin,False
ziliyeadhinia,adhini,adhin,False
zilioadhinia,adhini,adhin,False
zilipoadhinia,adhini,adhin,False
zikiadhinia,adhini,adhin,False
yanaadhinia,adhini,adhin,False
yataadhinia,adhini,adhin,False
yaliadhinia,adhini,adhin,False
yameadhinia,adhini,adhin,False
yangeadhinia,adhini,adhin,False
yangaliadhinia,adhini,adhin,False
yaliyeadhinia,adhini,adhin,False
yaliyoadhinia,adhini,adhin,False
yalipoadhinia,adhini,adhin,False
yakiadhinia,adhini,adhin,False
lililoadhinia,adhini,adhin,False
aliyoadhinia,adhini,adhin,False
liliadhinia,adhini,adhin,False
ninayeadhinia,adhini,adhin,False
nitayeadhinia,adhini,adhin,False
tunayeadhinia,adhini,adhin,False
tutayeadhinia,adhini,adhin,False
unayeadhinia,adhini,adhin,False
utayeadhinia,adhini,adhin,False
mnayeadhinia,adhini,adhin,False
mtayeadhinia,adhini,adhin,False
anayeadhinia,adhini,adhin,False
atayeadhinia,adhini,adhin,False
wanayeadhinia,adhini,adhin,False
watayeadhinia,adhini,adhin,False
adhirika,adhiri,adhir,False
niliadhirika,adhiri,adhir,False
ninaadhirika,adhiri,adhir,False
nimeadhirika,adhiri,adhir,False
nitaadhirika,adhiri,adhir,False
tuliadhirika,adhiri,adhir,False
tunaadhirika,adhiri,adhir,False
tumeadhirika,adhiri,adhir,False
tutaadhirika,adhiri,adhir,False
uliadhirika,adhiri,adhir,False
unaadhirika,adhiri,adhir,False
umeadhirika,adhiri,adhir,False
utaadhirika,adhiri,adhir,False
mliadhirika,adhiri,adhir,False
mnaadhirika,adhiri,adhir,False
mmeadhirika,adhiri,adhir,False
mtaadhirika,adhiri,adhir,False
aliadhirika,adhiri,adhir,False
anaadhirika,adhiri,adhir,False
ameadhirika,adhiri,adhir,False
ataadhirika,adhiri,adhir,False
waliadhirika,adhiri,adhir,False
wanaadhirika,adhiri,adhir,False
wameadhirika,adhiri,adhir,False
wataadhirika,adhiri,adhir,False
huadhirika,adhiri,adhir,False
kuadhirika,adhiri,adhir,False
kumuadhirika,adhiri,adhir,False
kuwaadhirika,adhiri,adhir,False
ningeadhirika,adhiri,adhir,False
ungeadhirika,adhiri,adhir,False
angeadhirika,adhiri,adhir,False
tungeadhirika,adhiri,adhir,False
mngeadhirika,adhiri,adhir,False
wangeadhirika,adhiri,adhir,False
ningaliadhirika,adhiri,adhir,False
ungaliadhirika,adhiri,adhir,False
angaliadhirika,adhiri,adhir,False
tungaliadhirika,adhiri,adhir,False
mngaliadhirika,adhiri,adhir,False
wangaliadhirika,adhiri,adhir,False
niliyeadhirika,adhiri,adhir,False
uliyeadhirika,adhiri,adhir,False
aliyeadhirika,adhiri,adhir,False
tuliyeadhirika,adhiri,adhir,False
mliyeadhirika,adhiri,adhir,False
waliyeadhirika,adhiri,adhir,False
nilioadhirika,adhiri,adhir,False
ulioadhirika,adhiri,adhir,False
alioadhirika,adhiri,adhir,False
tulioadhirika,adhiri,adhir,False
mlioadhirika,adhiri,adhir,False
walioadhirika,adhiri,adhir,False
nilipoadhirika,adhiri,adhir,False
ulipoadhirika,adhiri,adhir,False
alipoadhirika,adhiri,adhir,False
tulipoadhirika,adhiri,adhir,False
mlipoadhirika,adhiri,adhir,False
walipoadhirika,adhiri,adhir,False
nijapoadhirika,adhiri,adhir,False
ujapoadhirika,adhiri,adhir,False
ajapoadhirika,adhiri,adhir,False
tujapoadhirika,adhiri,adhir,False
mjapoadhirika,adhiri,adhir,False
wajapoadhirika,adhiri,adhir,False
nisipoadhirika,adhiri,adhir,False
usipoadhirika,adhiri,adhir,False
asipoadhirika,adhiri,adhir,False
tusipoadhirika,adhiri,adhir,False
msipoadhirika,adhiri,adhir,False
wasipoadhirika,adhiri,adhir,False
nikiadhirika,adhiri,adhir,False
ukiadhirika,adhiri,adhir,False
akiadhirika,adhiri,adhir,False
tukiadhirika,adhiri,adhir,False
mkiadhirika,adhiri,adhir,False
niliyaadhirika,adhiri,adhir,False
uliyaadhirika,adhiri,adhir,False
aliyaadhirika,adhiri,adhir,False
tuliyaadhirika,adhiri,adhir,False
mliyaadhirika,adhiri,adhir,False
waliyaadhirika,adhiri,adhir,False
wakiadhirika,adhiri,adhir,False
nilichoadhirika,adhiri,adhir,False
ulichoadhirika,adhiri,adhir,False
alichoadhirika,adhiri,adhir,False
tulichoadhirika,adhiri,adhir,False
mlichoadhirika,adhiri,adhir,False
walichoadhirika,adhiri,adhir,False
yalioadhirika,adhiri,adhir,False
kilichoadhirika,adhiri,adhir,False
zilizoadhirika,adhiri,adhir,False
inaadhirika,adhiri,adhir,False
itaadhirika,adhiri,adhir,False
iliadhirika,adhiri,adhir,False
imeadhirika,adhiri,adhir,False
ingeadhirika,adhiri,adhir,False
ingaliadhirika,adhiri,adhir,False
iliyeadhirika,adhiri,adhir,False
ilioadhirika,adhiri,adhir,False
iliyoadhirika,adhiri,adhir,False
ilipoadhirika,adhiri,adhir,False
ikiadhirika,adhiri,adhir,False
ilichoadhirika,adhiri,adhir,False
zinaadhirika,adhiri,adhir,False
zitaadhirika,adhiri,adhir,False
ziliadhirika,adhiri,adhir,False
zimeadhirika,adhiri,adhir,False
zingeadhirika,adhiri,adhir,False
zingaliadhirika,adhiri,adhir,False
ziliyeadhirika,adhiri,adhir,False
zilioadhirika,adhiri,adhir,False
zilipoadhirika,adhiri,adhir,False
zikiadhirika,adhiri,adhir,False
yanaadhirika,adhiri,adhir,False
yataadhirika,adhiri,adhir,False
yaliadhirika,adhiri,adhir,False
yameadhirika,adhiri,adhir,False
yangeadhirika,adhiri,adhir,False
yangaliadhirika,adhiri,adhir,False
yaliyeadhirika,adhiri,adhir,False
yaliyoadhirika,adhiri,adhir,False
yalipoadhirika,adhiri,adhir,False
yakiadhirika,adhiri,adhir,False
lililoadhirika,adhiri,adhir,False
aliyoadhirika,adhiri,adhir,False
liliadhirika,adhiri,adhir,False
ninayeadhirika,adhiri,adhir,False
nitayeadhirika,adhiri,adhir,False
tunayeadhirika,adhiri,adhir,False
tutayeadhirika,adhiri,adhir,False
unayeadhirika,adhiri,adhir,False
utayeadhirika,adhiri,adhir,False
mnayeadhirika,adhiri,adhir,False
mtayeadhirika,adhiri,adhir,False
anayeadhirika,adhiri,adhir,False
atayeadhirika,adhiri,adhir,False
wanayeadhirika,adhiri,adhir,False
watayeadhirika,adhiri,adhir,False
adili,adili,adil,False
niliadili,adili,adil,False
ninaadili,adili,adil,False
nimeadili,adili,adil,False
nitaadili,adili,adil,False
tuliadili,adili,adil,False
tunaadili,adili,adil,False
tumeadili,adili,adil,False
tutaadili,adili,adil,False
uliadili,adili,adil,False
unaadili,adili,adil,False
umeadili,adili,adil,False
utaadili,adili,adil,False
mliadili,adili,adil,False
mnaadili,adili,adil,False
mmeadili,adili,adil,False
mtaadili,adili,adil,False
aliadili,adili,adil,False
anaadili,adili,adil,False
ameadili,adili,adil,False
ataadili,adili,adil,False
waliadili,adili,adil,False
wanaadili,adili,adil,False
wameadili,adili,adil,False
wataadili,adili,adil,False
huadili,adili,adil,False
kuadili,adili,adil,False
kumuadili,adili,adil,False
kuwaadili,adili,adil,False
ningeadili,adili,adil,False
ungeadili,adili,adil,False
angeadili,adili,adil,False
tungeadili,adili,adil,False
mngeadili,adili,adil,False
